Month,মানবিক সংস্থাসমূহ,এনজিও সংস্থা,আন্তর্জাতিক এনজিও,মানবিক সংস্থাগুলি,Email,অস্ত্রোপচার,পুষ্টি,অপুষ্টি,পুষ্টিহীনতা,Email_file1,পুনর্গঠন,সরবরাহ,চিকিৎসা,অনুদান,Email_file2,কারিগরি প্রশিক্ষণ,রেশনিং,পিডিএস,রেশন বিতরণ পদ্ধতি,Email_file3,দান সংস্থা,মানবিক দান সংস্থা,সংগঠন,আশ্রয়,Email_file4,পানাহ,আশ্রয়_file5,অস্থায়ী,স্বল্পমেয়াদি,Email_file5,মৃত্যু,টিকাদান,সুরক্ষা,মল,Email_file6,নগদ সহায়তা,ঔষধ,ঔষধ(2),ওষুধ,Email_file7,কষ্ট,গর্ভবতী,ঝুড়ি,ধারক,Email_file8,জার,বাক্স,প্যাকেট,পোশাক,Email_file9,জরুরি অবস্থা,খাবারের প্যাকেট,অর্থ,ভাউচার,Email_file10,এনজিও সংস্থা_file11,আন্তর্জাতিক এনজিও_file11,শরণার্থী শিবির,তাঁবু,Email_file11,কুপন,জলশূন্যতা,পুষ্টিহীনতা_file12,নগদ অনুদান,Email_file12,নগদ সহায়তা_file13,আর্থিক সহায়তা,সেনাবাহিনী,Email_file13,স্বাগতিক সম্প্রদায়,শরণার্থী শিবিরসমূহ,তাঁবু_file14,স্বাগতিক সম্প্রদায়সমূহ,Email_file14,মোকাবেলার কৌশল,মানিয়ে নেবার কৌশল,সহায়তা,জরুরি সহায়তা,Email_file15,ত্রাণ সহায়তা,ত্রাণ,প্রাদুর্ভাব,সংক্রমণের বিস্তার,Email_file16,সংক্রামক রোগ,মহামারি,রোগ,সংক্রামক,Email_file17,দাতা,সংস্থা,দাতা ব্যক্তি,টিকাদান_file18,Email_file18,টিকা কার্যক্রম,অভিযান,ক্যাম্পেইন,প্রচারাভিযান,Email_file19,পোলিও,কলেরা,অপারেশন,অভিযান_file20,Email_file20,ত্রাণ কার্যক্রম,দুর্যোগ,জরুরি পরিস্থিতি,জটিল মানবিক জরুরি পরিস্থিতি,Email_file21
2004-11,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2004-12,0.0,0.0,0,0,57,0.0,0.0,0.0,0,57,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,57,0.0,0,0.0,0.0,57,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,57,0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,57,0.0,0,0,0.0,55,0.0,0,0,0,57,45.0,0,0,0,57,0,0.0,0.0,57,0,0.0,0,0.0,57,0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0.0,57,0.0,0.0,0,0.0,57,0.0,0.0,0.0,0,57,0.0,0.0,0.0,0.0,57,0.0,0.0,0.0,0,57
2005-01,0.0,0.0,0,0,59,0.0,0.0,45.0,0,59,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0.0,0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0,0.0,0.0,0.0,59,0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0.0,0,0,0.0,58,0.0,0,0,0,59,0.0,0,0,0,59,0,0.0,0.0,59,0,0.0,0,0.0,59,0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0.0,59,0.0,0.0,0,0.0,59,0.0,0.0,0.0,0,59,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,0,59
2005-02,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2005-03,0.0,0.0,0,0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0,0.0,55,0.0,0,0,0,56,0.0,0,0,0,56,0,0.0,0.0,56,0,0.0,0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0,0.0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0,56
2005-04,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2005-05,0.0,0.0,0,0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0,0.0,54,0.0,0,0,0,56,0.0,0,0,0,56,0,0.0,0.0,56,0,0.0,0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0,0.0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0,56
2005-06,0.0,0.0,0,0,51,0.0,0.0,0.0,0,51,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,51,0.0,0,0.0,0.0,51,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,51,0,0.0,0.0,0.0,51,0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,51,0.0,0,0,0.0,50,0.0,0,0,0,51,0.0,0,0,0,51,0,0.0,0.0,51,0,0.0,0,0.0,51,0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,51,0.0,0.0,0,0.0,51,0.0,0.0,0.0,0,51,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0,51
2005-07,0.0,0.0,0,0,37,0.0,0.0,0.0,0,37,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,37,0.0,0,0.0,0.0,37,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,37,34,0.0,0.0,0.0,37,0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,37,0.0,0,0,0.0,36,0.0,0,0,0,37,0.0,0,0,0,37,34,0.0,0.0,37,0,0.0,0,0.0,37,0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,37,0.0,0.0,0,0.0,37,0.0,0.0,0.0,0,37,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0,37
2005-08,0.0,0.0,0,0,48,0.0,0.0,0.0,0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0,0.0,0.0,0.0,48,0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0,0,0.0,47,0.0,0,0,0,48,0.0,0,0,0,48,0,0.0,0.0,48,0,0.0,0,0.0,48,0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,41.0,0.0,48,0.0,0.0,0,0.0,48,0.0,0.0,0.0,0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0,48
2005-09,0.0,0.0,0,0,38,0.0,0.0,0.0,0,38,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,38,0.0,0,0.0,0.0,38,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,38,0,0.0,0.0,0.0,38,0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,38,0.0,0,0,0.0,37,0.0,0,0,0,38,0.0,0,0,34,38,0,0.0,0.0,38,0,0.0,0,0.0,38,0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,38,0.0,0.0,0,0.0,38,0.0,0.0,0.0,0,38,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0,38
2005-10,0.0,0.0,0,0,62,0.0,0.0,0.0,0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0,0.0,0.0,0.0,62,0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0,0,0.0,60,0.0,0,0,0,62,0.0,0,0,0,62,0,0.0,0.0,62,0,0.0,0,0.0,62,0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0,0.0,62,0.0,0.0,0.0,0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0,62
2005-11,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2005-12,0.0,0.0,0,0,35,0.0,0.0,0.0,0,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,0.0,0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,0,0.0,0.0,0.0,35,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,0.0,0,0,0.0,34,0.0,0,0,0,35,0.0,0,0,0,35,0,0.0,0.0,35,0,0.0,0,0.0,35,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0,0.0,35,0.0,0.0,0.0,0,35,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,0,35
2006-01,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2006-02,0.0,0.0,0,0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0,0.0,54,0.0,0,0,0,56,0.0,0,0,0,56,0,0.0,0.0,56,0,0.0,0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,31.0,0,0.0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0,56
2006-03,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
2006-04,0.0,0.0,0,0,41,0.0,0.0,0.0,0,41,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,41,0.0,0,0.0,0.0,41,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,41,0,0.0,0.0,0.0,41,0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,41,0.0,0,0,0.0,40,0.0,0,0,0,41,0.0,0,0,0,41,0,0.0,0.0,41,0,0.0,0,0.0,41,0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,41,0.0,0.0,0,0.0,41,0.0,0.0,0.0,0,41,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0,41
2006-05,0.0,0.0,0,0,52,0.0,0.0,0.0,0,52,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0.0,0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0,0.0,0.0,0.0,52,0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0.0,0,0,0.0,51,0.0,0,0,0,52,0.0,0,0,0,52,0,0.0,0.0,52,0,0.0,0,0.0,52,0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0.0,0.0,0,0.0,52,0.0,0.0,0.0,0,52,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0,52
2006-06,0.0,0.0,0,0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0,0,0.0,54,0.0,0,0,0,56,0.0,0,0,0,56,0,0.0,0.0,56,0,0.0,0,0.0,56,0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0,0.0,56,0.0,0.0,0.0,0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0,56
2006-07,0.0,0.0,0,0,42,0.0,0.0,0.0,0,42,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,42,0.0,0,0.0,0.0,42,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,42,0,0.0,0.0,0.0,42,0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,42,0.0,0,0,0.0,41,0.0,0,0,0,42,0.0,0,0,0,42,0,0.0,0.0,42,0,0.0,0,0.0,42,0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0.0,42,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0,42,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,0,42
2006-08,0.0,0.0,0,0,48,0.0,0.0,0.0,0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0,0.0,0.0,0.0,48,0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0,0,0.0,47,0.0,0,0,0,48,0.0,0,0,0,48,0,0.0,0.0,48,0,0.0,0,0.0,48,0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0,0.0,48,0.0,0.0,0.0,0,48,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,0,48
2006-09,0.0,0.0,0,0,21,22.0,0.0,0.0,0,21,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,21,0.0,0,0.0,0.0,21,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,21,0,0.0,0.0,0.0,21,0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,21,0.0,0,0,0.0,20,0.0,0,0,0,21,0.0,0,0,0,21,0,0.0,0.0,21,0,0.0,0,0.0,21,0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,21,0.0,0.0,0,0.0,21,0.0,0.0,0.0,0,21,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0,21
